ID;NAME;PREFIXES AS URL;INDEGREE;TOTAL KNOWN PAGES;CRAWLED PAGES;STATUS;LAST MODIFICATION DATE;"ID,""NAME"",""PREFIXES AS URL"",""INDEGREE"",""TOTAL KNOWN PAGES"",""CRAWLED PAGES"",""STATUS"",""LAST MODIFICATION DATE"""
656;Orishasplace.com;http://orishasplace.com http://www.orishasplace.com https://orishasplace.com https://www.orishasplace.com;1;1;0;DISCOVERED;2019-10-03T09:27:39.915Z;"656,""Orishasplace.com"",""http://orishasplace.com http://www.orishasplace.com https://orishasplace.com https://www.orishasplace.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:39.915Z"""
657;Orishaproductions.com;http://orishaproductions.com http://www.orishaproductions.com https://orishaproductions.com https://www.orishaproductions.com;1;1;0;DISCOVERED;2019-10-03T09:27:39.915Z;"657,""Orishaproductions.com"",""http://orishaproductions.com http://www.orishaproductions.com https://orishaproductions.com https://www.orishaproductions.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:39.915Z"""
658;Ojundegara.com;http://ojundegara.com http://www.ojundegara.com https://ojundegara.com https://www.ojundegara.com;1;1;0;DISCOVERED;2019-10-03T09:27:39.915Z;"658,""Ojundegara.com"",""http://ojundegara.com http://www.ojundegara.com https://ojundegara.com https://www.ojundegara.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:39.915Z"""
659;Fraternidadifa.com;http://fraternidadifa.com http://www.fraternidadifa.com https://fraternidadifa.com https://www.fraternidadifa.com;1;1;0;DISCOVERED;2019-10-03T09:27:39.915Z;"659,""Fraternidadifa.com"",""http://fraternidadifa.com http://www.fraternidadifa.com https://fraternidadifa.com https://www.fraternidadifa.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:39.915Z"""
660;Baba-Who-Babalu-Santeria.blogspot.com;http://baba-who-babalu-santeria.blogspot.com http://www.baba-who-babalu-santeria.blogspot.com https://baba-who-babalu-santeria.blogspot.com https://www.baba-who-babalu-santeria.blogspot.com;1;1;0;DISCOVERED;2019-10-03T09:27:39.915Z;"660,""Baba-Who-Babalu-Santeria.blogspot.com"",""http://baba-who-babalu-santeria.blogspot.com http://www.baba-who-babalu-santeria.blogspot.com https://baba-who-babalu-santeria.blogspot.com https://www.baba-who-babalu-santeria.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:39.915Z"""
663;Frontlinedefenders.org;http://frontlinedefenders.org http://www.frontlinedefenders.org https://frontlinedefenders.org https://www.frontlinedefenders.org;1;2;0;DISCOVERED;2019-10-03T09:27:45.419Z;"663,""Frontlinedefenders.org"",""http://frontlinedefenders.org http://www.frontlinedefenders.org https://frontlinedefenders.org https://www.frontlinedefenders.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
664;Greenpeace.org;http://greenpeace.org http://www.greenpeace.org https://greenpeace.org https://www.greenpeace.org;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"664,""Greenpeace.org"",""http://greenpeace.org http://www.greenpeace.org https://greenpeace.org https://www.greenpeace.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
665;Omct.org;http://omct.org http://www.omct.org https://omct.org https://www.omct.org;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"665,""Omct.org"",""http://omct.org http://www.omct.org https://omct.org https://www.omct.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
667;Noodls.com;http://noodls.com http://www.noodls.com https://noodls.com https://www.noodls.com;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"667,""Noodls.com"",""http://noodls.com http://www.noodls.com https://noodls.com https://www.noodls.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
668;Reuters.com;http://reuters.com http://www.reuters.com https://reuters.com https://www.reuters.com;1;2;0;DISCOVERED;2019-10-03T09:27:45.419Z;"668,""Reuters.com"",""http://reuters.com http://www.reuters.com https://reuters.com https://www.reuters.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
669;Kumbanews.com;http://kumbanews.com http://www.kumbanews.com https://kumbanews.com https://www.kumbanews.com;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"669,""Kumbanews.com"",""http://kumbanews.com http://www.kumbanews.com https://kumbanews.com https://www.kumbanews.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
670;Journalducameroun.com;http://journalducameroun.com http://www.journalducameroun.com https://journalducameroun.com https://www.journalducameroun.com;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"670,""Journalducameroun.com"",""http://journalducameroun.com http://www.journalducameroun.com https://journalducameroun.com https://www.journalducameroun.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
671;Allvoices.com;http://allvoices.com http://www.allvoices.com https://allvoices.com https://www.allvoices.com;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"671,""Allvoices.com"",""http://allvoices.com http://www.allvoices.com https://allvoices.com https://www.allvoices.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
672;Fidh.org;http://fidh.org http://www.fidh.org https://fidh.org https://www.fidh.org;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"672,""Fidh.org"",""http://fidh.org http://www.fidh.org https://fidh.org https://www.fidh.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
673;Wn.com;http://wn.com http://www.wn.com https://wn.com https://www.wn.com;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"673,""Wn.com"",""http://wn.com http://www.wn.com https://wn.com https://www.wn.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
674;Culturalsurvival.org;http://culturalsurvival.org http://www.culturalsurvival.org https://culturalsurvival.org https://www.culturalsurvival.org;1;2;0;DISCOVERED;2019-10-03T09:27:45.419Z;"674,""Culturalsurvival.org"",""http://culturalsurvival.org http://www.culturalsurvival.org https://culturalsurvival.org https://www.culturalsurvival.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
675;Peoplesearthdecade.org;http://peoplesearthdecade.org http://www.peoplesearthdecade.org https://peoplesearthdecade.org https://www.peoplesearthdecade.org;1;1;0;DISCOVERED;2019-10-03T09:27:45.419Z;"675,""Peoplesearthdecade.org"",""http://peoplesearthdecade.org http://www.peoplesearthdecade.org https://peoplesearthdecade.org https://www.peoplesearthdecade.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:45.419Z"""
676;Clarin.com;http://clarin.com http://www.clarin.com https://clarin.com https://www.clarin.com;1;2;0;DISCOVERED;2019-10-03T09:27:58.341Z;"676,""Clarin.com"",""http://clarin.com http://www.clarin.com https://clarin.com https://www.clarin.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
677;Guardian.co.uk;http://guardian.co.uk http://www.guardian.co.uk https://guardian.co.uk https://www.guardian.co.uk;1;1;0;DISCOVERED;2019-10-03T09:27:58.341Z;"677,""Guardian.co.uk"",""http://guardian.co.uk http://www.guardian.co.uk https://guardian.co.uk https://www.guardian.co.uk"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
678;Monthlyreview.org;http://monthlyreview.org http://www.monthlyreview.org https://monthlyreview.org https://www.monthlyreview.org;1;2;0;DISCOVERED;2019-10-03T09:27:58.341Z;"678,""Monthlyreview.org"",""http://monthlyreview.org http://www.monthlyreview.org https://monthlyreview.org https://www.monthlyreview.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
679;Twitter.com /piedadcordoba;http://twitter.com/piedadcordoba http://www.twitter.com/piedadcordoba https://twitter.com/piedadcordoba https://www.twitter.com/piedadcordoba;1;2;0;DISCOVERED;2019-10-03T09:27:58.341Z;"679,""Twitter.com /piedadcordoba"",""http://twitter.com/piedadcordoba http://www.twitter.com/piedadcordoba https://twitter.com/piedadcordoba https://www.twitter.com/piedadcordoba"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
680;Kaosenlared.net;http://kaosenlared.net http://www.kaosenlared.net https://kaosenlared.net https://www.kaosenlared.net;1;4;0;DISCOVERED;2019-10-03T09:27:58.341Z;"680,""Kaosenlared.net"",""http://kaosenlared.net http://www.kaosenlared.net https://kaosenlared.net https://www.kaosenlared.net"",""1"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
681;Flickr.com;http://flickr.com http://www.flickr.com https://flickr.com https://www.flickr.com;3;4;0;DISCOVERED;2019-10-03T09:27:58.341Z;"681,""Flickr.com"",""http://flickr.com http://www.flickr.com https://flickr.com https://www.flickr.com"",""3"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
683;Uh.cu;http://uh.cu http://www.uh.cu https://uh.cu https://www.uh.cu;1;2;0;DISCOVERED;2019-10-03T09:27:58.341Z;"683,""Uh.cu"",""http://uh.cu http://www.uh.cu https://uh.cu https://www.uh.cu"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
685;Progreso-Weekly.com;http://progreso-weekly.com http://www.progreso-weekly.com https://progreso-weekly.com https://www.progreso-weekly.com;1;2;0;DISCOVERED;2019-10-03T09:27:58.341Z;"685,""Progreso-Weekly.com"",""http://progreso-weekly.com http://www.progreso-weekly.com https://progreso-weekly.com https://www.progreso-weekly.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
686;Links.org.au;http://links.org.au http://www.links.org.au https://links.org.au https://www.links.org.au;1;1;0;DISCOVERED;2019-10-03T09:27:58.341Z;"686,""Links.org.au"",""http://links.org.au http://www.links.org.au https://links.org.au https://www.links.org.au"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:27:58.341Z"""
687;Thesocietypages.org;http://thesocietypages.org http://www.thesocietypages.org https://thesocietypages.org https://www.thesocietypages.org;1;2;0;DISCOVERED;2019-10-03T09:28:01.117Z;"687,""Thesocietypages.org"",""http://thesocietypages.org http://www.thesocietypages.org https://thesocietypages.org https://www.thesocietypages.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:01.117Z"""
688;Cafefuerte.com;http://cafefuerte.com http://www.cafefuerte.com https://cafefuerte.com https://www.cafefuerte.com;1;2;0;DISCOVERED;2019-10-03T09:28:01.117Z;"688,""Cafefuerte.com"",""http://cafefuerte.com http://www.cafefuerte.com https://cafefuerte.com https://www.cafefuerte.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:01.117Z"""
689;Babalublog.com;http://babalublog.com http://www.babalublog.com https://babalublog.com https://www.babalublog.com;1;2;0;DISCOVERED;2019-10-03T09:28:01.117Z;"689,""Babalublog.com"",""http://babalublog.com http://www.babalublog.com https://babalublog.com https://www.babalublog.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:01.117Z"""
690;Univision.com;http://univision.com http://www.univision.com https://univision.com https://www.univision.com;1;1;0;DISCOVERED;2019-10-03T09:28:01.117Z;"690,""Univision.com"",""http://univision.com http://www.univision.com https://univision.com https://www.univision.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:01.117Z"""
691;Ryfigueroa.blogspot.com;http://ryfigueroa.blogspot.com http://www.ryfigueroa.blogspot.com https://ryfigueroa.blogspot.com https://www.ryfigueroa.blogspot.com;1;1;0;DISCOVERED;2019-10-03T09:28:01.117Z;"691,""Ryfigueroa.blogspot.com"",""http://ryfigueroa.blogspot.com http://www.ryfigueroa.blogspot.com https://ryfigueroa.blogspot.com https://www.ryfigueroa.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:01.117Z"""
694;Smplanet.com;http://smplanet.com http://www.smplanet.com https://smplanet.com https://www.smplanet.com;1;1;0;DISCOVERED;2019-10-03T09:28:02.409Z;"694,""Smplanet.com"",""http://smplanet.com http://www.smplanet.com https://smplanet.com https://www.smplanet.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:02.409Z"""
696;Facebook.com /nancy.cepero.39;http://facebook.com/nancy.cepero.39 http://www.facebook.com/nancy.cepero.39 https://facebook.com/nancy.cepero.39 https://www.facebook.com/nancy.cepero.39;1;1;0;DISCOVERED;2019-10-03T09:28:03.049Z;"696,""Facebook.com /nancy.cepero.39"",""http://facebook.com/nancy.cepero.39 http://www.facebook.com/nancy.cepero.39 https://facebook.com/nancy.cepero.39 https://www.facebook.com/nancy.cepero.39"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:03.049Z"""
697;Facebook.com /Festival-Natur-Arte--1702400303404656;http://facebook.com/Festival-Natur-Arte--1702400303404656 http://www.facebook.com/Festival-Natur-Arte--1702400303404656 https://facebook.com/Festival-Natur-Arte--1702400303404656 https://www.facebook.com/Festival-Natur-Arte--1702400303404656;1;1;0;DISCOVERED;2019-10-03T09:28:03.049Z;"697,""Facebook.com /Festival-Natur-Arte--1702400303404656"",""http://facebook.com/Festival-Natur-Arte--1702400303404656 http://www.facebook.com/Festival-Natur-Arte--1702400303404656 https://facebook.com/Festival-Natur-Arte--1702400303404656 https://www.facebook.com/Festival-Natur-Arte--1702400303404656"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:03.049Z"""
698;Da2Salamanca.blogspot.com;http://da2salamanca.blogspot.com http://www.da2salamanca.blogspot.com https://da2salamanca.blogspot.com https://www.da2salamanca.blogspot.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"698,""Da2Salamanca.blogspot.com"",""http://da2salamanca.blogspot.com http://www.da2salamanca.blogspot.com https://da2salamanca.blogspot.com https://www.da2salamanca.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
699;Uga.edu;http://uga.edu http://www.uga.edu https://uga.edu https://www.uga.edu;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"699,""Uga.edu"",""http://uga.edu http://www.uga.edu https://uga.edu https://www.uga.edu"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
700;susetsanchez.Wordpress.com;http://susetsanchez.wordpress.com http://www.susetsanchez.wordpress.com https://susetsanchez.wordpress.com https://www.susetsanchez.wordpress.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"700,""susetsanchez.Wordpress.com"",""http://susetsanchez.wordpress.com http://www.susetsanchez.wordpress.com https://susetsanchez.wordpress.com https://www.susetsanchez.wordpress.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
701;Caam.net;http://caam.net http://www.caam.net https://caam.net https://www.caam.net;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"701,""Caam.net"",""http://caam.net http://www.caam.net https://caam.net https://www.caam.net"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
702;Facebook.com /business;http://facebook.com/business http://www.facebook.com/business https://facebook.com/business https://www.facebook.com/business;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"702,""Facebook.com /business"",""http://facebook.com/business http://www.facebook.com/business https://facebook.com/business https://www.facebook.com/business"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
703;Thefarbercollection.com;http://thefarbercollection.com http://www.thefarbercollection.com https://thefarbercollection.com https://www.thefarbercollection.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"703,""Thefarbercollection.com"",""http://thefarbercollection.com http://www.thefarbercollection.com https://thefarbercollection.com https://www.thefarbercollection.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
704;Withoutmasks.org;http://withoutmasks.org http://www.withoutmasks.org https://withoutmasks.org https://www.withoutmasks.org;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"704,""Withoutmasks.org"",""http://withoutmasks.org http://www.withoutmasks.org https://withoutmasks.org https://www.withoutmasks.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
705;Linkedin.com /.../alexis-esquivel;http://linkedin.com/pub/alexis-esquivel http://www.linkedin.com/pub/alexis-esquivel https://linkedin.com/pub/alexis-esquivel https://www.linkedin.com/pub/alexis-esquivel;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"705,""Linkedin.com /.../alexis-esquivel"",""http://linkedin.com/pub/alexis-esquivel http://www.linkedin.com/pub/alexis-esquivel https://linkedin.com/pub/alexis-esquivel https://www.linkedin.com/pub/alexis-esquivel"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
706;Hotelamazon.com;http://hotelamazon.com http://www.hotelamazon.com https://hotelamazon.com https://www.hotelamazon.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"706,""Hotelamazon.com"",""http://hotelamazon.com http://www.hotelamazon.com https://hotelamazon.com https://www.hotelamazon.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
707;Ciudaddecultura.org;http://ciudaddecultura.org http://www.ciudaddecultura.org https://ciudaddecultura.org https://www.ciudaddecultura.org;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"707,""Ciudaddecultura.org"",""http://ciudaddecultura.org http://www.ciudaddecultura.org https://ciudaddecultura.org https://www.ciudaddecultura.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
709;Lalisa.es;http://lalisa.es http://www.lalisa.es https://lalisa.es https://www.lalisa.es;1;2;0;DISCOVERED;2019-10-03T09:28:10.404Z;"709,""Lalisa.es"",""http://lalisa.es http://www.lalisa.es https://lalisa.es https://www.lalisa.es"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
710;Amazon.co.uk;http://amazon.co.uk http://www.amazon.co.uk https://amazon.co.uk https://www.amazon.co.uk;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"710,""Amazon.co.uk"",""http://amazon.co.uk http://www.amazon.co.uk https://amazon.co.uk https://www.amazon.co.uk"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
711;Otrolunes.com;http://otrolunes.com http://www.otrolunes.com https://otrolunes.com https://www.otrolunes.com;1;2;0;DISCOVERED;2019-10-03T09:28:10.404Z;"711,""Otrolunes.com"",""http://otrolunes.com http://www.otrolunes.com https://otrolunes.com https://www.otrolunes.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
712;Facebook.com /events;http://facebook.com/events http://www.facebook.com/events https://facebook.com/events https://www.facebook.com/events;1;11;0;DISCOVERED;2019-10-03T09:28:10.404Z;"712,""Facebook.com /events"",""http://facebook.com/events http://www.facebook.com/events https://facebook.com/events https://www.facebook.com/events"",""1"",""11"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
713;Facebook.com /alexqui01;http://facebook.com/alexqui01 http://www.facebook.com/alexqui01 https://facebook.com/alexqui01 https://www.facebook.com/alexqui01;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"713,""Facebook.com /alexqui01"",""http://facebook.com/alexqui01 http://www.facebook.com/alexqui01 https://facebook.com/alexqui01 https://www.facebook.com/alexqui01"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
714;Domusartium2002.com;http://domusartium2002.com http://www.domusartium2002.com https://domusartium2002.com https://www.domusartium2002.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"714,""Domusartium2002.com"",""http://domusartium2002.com http://www.domusartium2002.com https://domusartium2002.com https://www.domusartium2002.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
716;disiarte.Wordpress.com;http://disiarte.wordpress.com http://www.disiarte.wordpress.com https://disiarte.wordpress.com https://www.disiarte.wordpress.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"716,""disiarte.Wordpress.com"",""http://disiarte.wordpress.com http://www.disiarte.wordpress.com https://disiarte.wordpress.com https://www.disiarte.wordpress.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
718;Twitter.com /alexisesquivel;http://twitter.com/alexisesquivel http://www.twitter.com/alexisesquivel https://twitter.com/alexisesquivel https://www.twitter.com/alexisesquivel;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"718,""Twitter.com /alexisesquivel"",""http://twitter.com/alexisesquivel http://www.twitter.com/alexisesquivel https://twitter.com/alexisesquivel https://www.twitter.com/alexisesquivel"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
719;Utne.com;http://utne.com http://www.utne.com https://utne.com https://www.utne.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"719,""Utne.com"",""http://utne.com http://www.utne.com https://utne.com https://www.utne.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
720;Vancouversun.com;http://vancouversun.com http://www.vancouversun.com https://vancouversun.com https://www.vancouversun.com;1;1;0;DISCOVERED;2019-10-03T09:28:10.404Z;"720,""Vancouversun.com"",""http://vancouversun.com http://www.vancouversun.com https://vancouversun.com https://www.vancouversun.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:10.404Z"""
721;House.gov;http://house.gov http://www.house.gov https://house.gov https://www.house.gov;1;2;0;DISCOVERED;2019-10-03T09:28:11.650Z;"721,""House.gov"",""http://house.gov http://www.house.gov https://house.gov https://www.house.gov"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:11.650Z"""
722;Mumia.org;http://mumia.org http://www.mumia.org https://mumia.org https://www.mumia.org;1;1;0;DISCOVERED;2019-10-03T09:28:11.650Z;"722,""Mumia.org"",""http://mumia.org http://www.mumia.org https://mumia.org https://www.mumia.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:11.650Z"""
725;Islalocal.com;http://islalocal.com http://www.islalocal.com https://islalocal.com https://www.islalocal.com;1;1;0;DISCOVERED;2019-10-03T09:28:13.627Z;"725,""Islalocal.com"",""http://islalocal.com http://www.islalocal.com https://islalocal.com https://www.islalocal.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:13.627Z"""
726;Eltoque.com;http://eltoque.com http://www.eltoque.com https://eltoque.com https://www.eltoque.com;2;4;0;DISCOVERED;2019-10-03T09:28:13.627Z;"726,""Eltoque.com"",""http://eltoque.com http://www.eltoque.com https://eltoque.com https://www.eltoque.com"",""2"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:28:13.627Z"""
728;Tremendanota.com;http://tremendanota.com http://www.tremendanota.com https://tremendanota.com https://www.tremendanota.com;3;4;0;DISCOVERED;2019-10-03T09:28:13.627Z;"728,""Tremendanota.com"",""http://tremendanota.com http://www.tremendanota.com https://tremendanota.com https://www.tremendanota.com"",""3"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:28:13.627Z"""
729;Elpais.com.uy;http://elpais.com.uy http://www.elpais.com.uy https://elpais.com.uy https://www.elpais.com.uy;1;1;0;DISCOVERED;2019-10-03T09:28:13.627Z;"729,""Elpais.com.uy"",""http://elpais.com.uy http://www.elpais.com.uy https://elpais.com.uy https://www.elpais.com.uy"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:13.627Z"""
731;Facebook.com /juliocesar.gonzalezpages;http://facebook.com/juliocesar.gonzalezpages http://www.facebook.com/juliocesar.gonzalezpages https://facebook.com/juliocesar.gonzalezpages https://www.facebook.com/juliocesar.gonzalezpages;1;1;0;DISCOVERED;2019-10-03T09:28:13.627Z;"731,""Facebook.com /juliocesar.gonzalezpages"",""http://facebook.com/juliocesar.gonzalezpages http://www.facebook.com/juliocesar.gonzalezpages https://facebook.com/juliocesar.gonzalezpages https://www.facebook.com/juliocesar.gonzalezpages"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:13.627Z"""
734;Encaribe.org;http://encaribe.org http://www.encaribe.org https://encaribe.org https://www.encaribe.org;2;4;0;DISCOVERED;2019-10-03T09:28:14.213Z;"734,""Encaribe.org"",""http://encaribe.org http://www.encaribe.org https://encaribe.org https://www.encaribe.org"",""2"",""4"",""0"",""DISCOVERED"",""2019-10-03T09:28:14.213Z"""
735;Facebook.com /Furesiano;http://facebook.com/Furesiano http://www.facebook.com/Furesiano https://facebook.com/Furesiano https://www.facebook.com/Furesiano;1;1;0;DISCOVERED;2019-10-03T09:28:14.213Z;"735,""Facebook.com /Furesiano"",""http://facebook.com/Furesiano http://www.facebook.com/Furesiano https://facebook.com/Furesiano https://www.facebook.com/Furesiano"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:14.213Z"""
736;Internewsservice.com;http://internewsservice.com http://www.internewsservice.com https://internewsservice.com https://www.internewsservice.com;1;1;0;DISCOVERED;2019-10-03T09:28:17.017Z;"736,""Internewsservice.com"",""http://internewsservice.com http://www.internewsservice.com https://internewsservice.com https://www.internewsservice.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:17.017Z"""
738;Sonfonia.com.co;http://sonfonia.com.co http://www.sonfonia.com.co https://sonfonia.com.co https://www.sonfonia.com.co;1;2;0;DISCOVERED;2019-10-03T09:28:17.017Z;"738,""Sonfonia.com.co"",""http://sonfonia.com.co http://www.sonfonia.com.co https://sonfonia.com.co https://www.sonfonia.com.co"",""1"",""2"",""0"",""DISCOVERED"",""2019-10-03T09:28:17.017Z"""
739;Facebook.com /sandyperezysulade;http://facebook.com/sandyperezysulade http://www.facebook.com/sandyperezysulade https://facebook.com/sandyperezysulade https://www.facebook.com/sandyperezysulade;1;1;0;DISCOVERED;2019-10-03T09:28:18.460Z;"739,""Facebook.com /sandyperezysulade"",""http://facebook.com/sandyperezysulade http://www.facebook.com/sandyperezysulade https://facebook.com/sandyperezysulade https://www.facebook.com/sandyperezysulade"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:18.460Z"""
740;Berkeleydaily.org;http://berkeleydaily.org http://www.berkeleydaily.org https://berkeleydaily.org https://www.berkeleydaily.org;1;1;0;DISCOVERED;2019-10-03T09:28:18.460Z;"740,""Berkeleydaily.org"",""http://berkeleydaily.org http://www.berkeleydaily.org https://berkeleydaily.org https://www.berkeleydaily.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:18.460Z"""
768;Jungatlanta.com;http://jungatlanta.com http://www.jungatlanta.com https://jungatlanta.com https://www.jungatlanta.com;1;1;0;DISCOVERED;2019-10-03T09:28:28.726Z;"768,""Jungatlanta.com"",""http://jungatlanta.com http://www.jungatlanta.com https://jungatlanta.com https://www.jungatlanta.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:28.726Z"""
769;Pinterest.com /pin;http://pinterest.com/pin http://www.pinterest.com/pin https://pinterest.com/pin https://www.pinterest.com/pin;2;87;0;DISCOVERED;2019-10-03T09:28:28.726Z;"769,""Pinterest.com /pin"",""http://pinterest.com/pin http://www.pinterest.com/pin https://pinterest.com/pin https://www.pinterest.com/pin"",""2"",""87"",""0"",""DISCOVERED"",""2019-10-03T09:28:28.726Z"""
770;Infobae.com;http://infobae.com http://www.infobae.com https://infobae.com https://www.infobae.com;1;1;0;DISCOVERED;2019-10-03T09:28:28.726Z;"770,""Infobae.com"",""http://infobae.com http://www.infobae.com https://infobae.com https://www.infobae.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-10-03T09:28:28.726Z"""
