ID;NAME;PREFIXES AS URL;INDEGREE;TOTAL KNOWN PAGES;CRAWLED PAGES;STATUS;LAST MODIFICATION DATE;"ID,""NAME"",""PREFIXES AS URL"",""INDEGREE"",""TOTAL KNOWN PAGES"",""CRAWLED PAGES"",""STATUS"",""LAST MODIFICATION DATE"""
1059;Radioprogreso.cu;http://radioprogreso.cu http://www.radioprogreso.cu https://radioprogreso.cu https://www.radioprogreso.cu;1;2;0;DISCOVERED;2019-11-21T16:05:13.310Z;"1059,""Radioprogreso.cu"",""http://radioprogreso.cu http://www.radioprogreso.cu https://radioprogreso.cu https://www.radioprogreso.cu"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:13.310Z"""
1060;Buenafecuba.com;http://buenafecuba.com http://www.buenafecuba.com https://buenafecuba.com https://www.buenafecuba.com;1;1;0;DISCOVERED;2019-11-21T16:05:13.310Z;"1060,""Buenafecuba.com"",""http://buenafecuba.com http://www.buenafecuba.com https://buenafecuba.com https://www.buenafecuba.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:13.310Z"""
1061;E-Libro.net;http://e-libro.net http://www.e-libro.net https://e-libro.net https://www.e-libro.net;1;1;0;DISCOVERED;2019-11-21T16:05:13.310Z;"1061,""E-Libro.net"",""http://e-libro.net http://www.e-libro.net https://e-libro.net https://www.e-libro.net"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:13.310Z"""
1062;Radioreloj.cu;http://radioreloj.cu http://www.radioreloj.cu https://radioreloj.cu https://www.radioreloj.cu;2;5;0;DISCOVERED;2019-11-21T16:05:13.310Z;"1062,""Radioreloj.cu"",""http://radioreloj.cu http://www.radioreloj.cu https://radioreloj.cu https://www.radioreloj.cu"",""2"",""5"",""0"",""DISCOVERED"",""2019-11-21T16:05:13.310Z"""
1063;E-Libro.com;http://e-libro.com http://www.e-libro.com https://e-libro.com https://www.e-libro.com;1;1;0;DISCOVERED;2019-11-21T16:05:13.310Z;"1063,""E-Libro.com"",""http://e-libro.com http://www.e-libro.com https://e-libro.com https://www.e-libro.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:13.310Z"""
1064;Blogueirosdomundo.com.br;http://blogueirosdomundo.com.br http://www.blogueirosdomundo.com.br https://blogueirosdomundo.com.br https://www.blogueirosdomundo.com.br;1;1;0;DISCOVERED;2019-11-21T16:05:14.894Z;"1064,""Blogueirosdomundo.com.br"",""http://blogueirosdomundo.com.br http://www.blogueirosdomundo.com.br https://blogueirosdomundo.com.br https://www.blogueirosdomundo.com.br"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:14.894Z"""
1065;Iecuba.org;http://iecuba.org http://www.iecuba.org https://iecuba.org https://www.iecuba.org;1;1;0;DISCOVERED;2019-11-21T16:05:16.249Z;"1065,""Iecuba.org"",""http://iecuba.org http://www.iecuba.org https://iecuba.org https://www.iecuba.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:16.249Z"""
1066;Buenafemusica.com;http://buenafemusica.com http://www.buenafemusica.com https://buenafemusica.com https://www.buenafemusica.com;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1066,""Buenafemusica.com"",""http://buenafemusica.com http://www.buenafemusica.com https://buenafemusica.com https://www.buenafemusica.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1067;Davidblancomusica.com;http://davidblancomusica.com http://www.davidblancomusica.com https://davidblancomusica.com https://www.davidblancomusica.com;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1067,""Davidblancomusica.com"",""http://davidblancomusica.com http://www.davidblancomusica.com https://davidblancomusica.com https://www.davidblancomusica.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1068;Twitter.com /elotroalex;http://twitter.com/elotroalex http://www.twitter.com/elotroalex https://twitter.com/elotroalex https://www.twitter.com/elotroalex;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1068,""Twitter.com /elotroalex"",""http://twitter.com/elotroalex http://www.twitter.com/elotroalex https://twitter.com/elotroalex https://www.twitter.com/elotroalex"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1069;Bergdorfgoodman.com;http://bergdorfgoodman.com http://www.bergdorfgoodman.com https://bergdorfgoodman.com https://www.bergdorfgoodman.com;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1069,""Bergdorfgoodman.com"",""http://bergdorfgoodman.com http://www.bergdorfgoodman.com https://bergdorfgoodman.com https://www.bergdorfgoodman.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1070;Nycgovparks.org;http://nycgovparks.org http://www.nycgovparks.org https://nycgovparks.org https://www.nycgovparks.org;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1070,""Nycgovparks.org"",""http://nycgovparks.org http://www.nycgovparks.org https://nycgovparks.org https://www.nycgovparks.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1071;Cuny.edu;http://cuny.edu http://www.cuny.edu https://cuny.edu https://www.cuny.edu;2;4;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1071,""Cuny.edu"",""http://cuny.edu http://www.cuny.edu https://cuny.edu https://www.cuny.edu"",""2"",""4"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1072;Vanvandeformell.com;http://vanvandeformell.com http://www.vanvandeformell.com https://vanvandeformell.com https://www.vanvandeformell.com;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1072,""Vanvandeformell.com"",""http://vanvandeformell.com http://www.vanvandeformell.com https://vanvandeformell.com https://www.vanvandeformell.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1073;Columbia.edu;http://columbia.edu http://www.columbia.edu https://columbia.edu https://www.columbia.edu;2;3;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1073,""Columbia.edu"",""http://columbia.edu http://www.columbia.edu https://columbia.edu https://www.columbia.edu"",""2"",""3"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1074;Suenacubano.com;http://suenacubano.com http://www.suenacubano.com https://suenacubano.com https://www.suenacubano.com;2;4;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1074,""Suenacubano.com"",""http://suenacubano.com http://www.suenacubano.com https://suenacubano.com https://www.suenacubano.com"",""2"",""4"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1075;Greatsmallworks.org;http://greatsmallworks.org http://www.greatsmallworks.org https://greatsmallworks.org https://www.greatsmallworks.org;1;1;0;DISCOVERED;2019-11-21T16:05:17.412Z;"1075,""Greatsmallworks.org"",""http://greatsmallworks.org http://www.greatsmallworks.org https://greatsmallworks.org https://www.greatsmallworks.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.412Z"""
1076;Stannswarehouse.org;http://stannswarehouse.org http://www.stannswarehouse.org https://stannswarehouse.org https://www.stannswarehouse.org;1;1;0;DISCOVERED;2019-11-21T16:05:17.413Z;"1076,""Stannswarehouse.org"",""http://stannswarehouse.org http://www.stannswarehouse.org https://stannswarehouse.org https://www.stannswarehouse.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.413Z"""
1077;Tame.com.ec;http://tame.com.ec http://www.tame.com.ec https://tame.com.ec https://www.tame.com.ec;1;1;0;DISCOVERED;2019-11-21T16:05:17.413Z;"1077,""Tame.com.ec"",""http://tame.com.ec http://www.tame.com.ec https://tame.com.ec https://www.tame.com.ec"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.413Z"""
1078;Madonna.com;http://madonna.com http://www.madonna.com https://madonna.com https://www.madonna.com;1;1;0;DISCOVERED;2019-11-21T16:05:17.413Z;"1078,""Madonna.com"",""http://madonna.com http://www.madonna.com https://madonna.com https://www.madonna.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:17.413Z"""
1079;Mic.gov.cu;http://mic.gov.cu http://www.mic.gov.cu https://mic.gov.cu https://www.mic.gov.cu;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1079,""Mic.gov.cu"",""http://mic.gov.cu http://www.mic.gov.cu https://mic.gov.cu https://www.mic.gov.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1080;Reuters.com;http://reuters.com http://www.reuters.com https://reuters.com https://www.reuters.com;2;3;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1080,""Reuters.com"",""http://reuters.com http://www.reuters.com https://reuters.com https://www.reuters.com"",""2"",""3"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1081;Voiceofrussia.com;http://voiceofrussia.com http://www.voiceofrussia.com https://voiceofrussia.com https://www.voiceofrussia.com;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1081,""Voiceofrussia.com"",""http://voiceofrussia.com http://www.voiceofrussia.com https://voiceofrussia.com https://www.voiceofrussia.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1082;Hrw.org;http://hrw.org http://www.hrw.org https://hrw.org https://www.hrw.org;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1082,""Hrw.org"",""http://hrw.org http://www.hrw.org https://hrw.org https://www.hrw.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1083;Sentidog.com;http://sentidog.com http://www.sentidog.com https://sentidog.com https://www.sentidog.com;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1083,""Sentidog.com"",""http://sentidog.com http://www.sentidog.com https://sentidog.com https://www.sentidog.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1084;Ruvr.ru;http://ruvr.ru http://www.ruvr.ru https://ruvr.ru https://www.ruvr.ru;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1084,""Ruvr.ru"",""http://ruvr.ru http://www.ruvr.ru https://ruvr.ru https://www.ruvr.ru"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1085;Quepasagaypr.com;http://quepasagaypr.com http://www.quepasagaypr.com https://quepasagaypr.com https://www.quepasagaypr.com;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1085,""Quepasagaypr.com"",""http://quepasagaypr.com http://www.quepasagaypr.com https://quepasagaypr.com https://www.quepasagaypr.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1086;Elobservatodo.cl;http://elobservatodo.cl http://www.elobservatodo.cl https://elobservatodo.cl https://www.elobservatodo.cl;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1086,""Elobservatodo.cl"",""http://elobservatodo.cl http://www.elobservatodo.cl https://elobservatodo.cl https://www.elobservatodo.cl"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1088;Ociogay.com;http://ociogay.com http://www.ociogay.com https://ociogay.com https://www.ociogay.com;1;1;0;DISCOVERED;2019-11-21T16:05:29.991Z;"1088,""Ociogay.com"",""http://ociogay.com http://www.ociogay.com https://ociogay.com https://www.ociogay.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.991Z"""
2693;Twitter.com /351840788155609089;http://twitter.com/351840788155609089 http://www.twitter.com/351840788155609089 https://twitter.com/351840788155609089 https://www.twitter.com/351840788155609089;1;1;0;DISCOVERED;2019-11-21T16:51:55.035Z;"2693,""Twitter.com /351840788155609089"",""http://twitter.com/351840788155609089 http://www.twitter.com/351840788155609089 https://twitter.com/351840788155609089 https://www.twitter.com/351840788155609089"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:51:55.035Z"""
2712;it-it.Facebook.com /roberto.lococo.5;http://it-it.facebook.com/roberto.lococo.5 http://www.it-it.facebook.com/roberto.lococo.5 https://it-it.facebook.com/roberto.lococo.5 https://www.it-it.facebook.com/roberto.lococo.5;1;1;0;DISCOVERED;2019-11-21T16:54:43.508Z;"2712,""it-it.Facebook.com /roberto.lococo.5"",""http://it-it.facebook.com/roberto.lococo.5 http://www.it-it.facebook.com/roberto.lococo.5 https://it-it.facebook.com/roberto.lococo.5 https://www.it-it.facebook.com/roberto.lococo.5"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:54:43.508Z"""
152;observatoriocriticodesdecuba.Wordpress.com;http://observatoriocriticodesdecuba.wordpress.com http://www.observatoriocriticodesdecuba.wordpress.com https://observatoriocriticodesdecuba.wordpress.com https://www.observatoriocriticodesdecuba.wordpress.com;4;29;0;DISCOVERED;2019-11-21T15:34:05.956Z;"152,""observatoriocriticodesdecuba.Wordpress.com"",""http://observatoriocriticodesdecuba.wordpress.com http://www.observatoriocriticodesdecuba.wordpress.com https://observatoriocriticodesdecuba.wordpress.com https://www.observatoriocriticodesdecuba.wordpress.com"",""4"",""29"",""0"",""DISCOVERED"",""2019-11-21T15:34:05.956Z"""
459;Facebook.com /rociosalazarilustradora;http://facebook.com/rociosalazarilustradora http://www.facebook.com/rociosalazarilustradora https://facebook.com/rociosalazarilustradora https://www.facebook.com/rociosalazarilustradora;1;2;0;DISCOVERED;2019-11-21T15:56:29.927Z;"459,""Facebook.com /rociosalazarilustradora"",""http://facebook.com/rociosalazarilustradora http://www.facebook.com/rociosalazarilustradora https://facebook.com/rociosalazarilustradora https://www.facebook.com/rociosalazarilustradora"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T15:56:29.927Z"""
624;en-gb.Facebook.com /odette.dequitojavier;http://en-gb.facebook.com/odette.dequitojavier http://www.en-gb.facebook.com/odette.dequitojavier https://en-gb.facebook.com/odette.dequitojavier https://www.en-gb.facebook.com/odette.dequitojavier;1;1;0;DISCOVERED;2019-11-21T16:00:41.404Z;"624,""en-gb.Facebook.com /odette.dequitojavier"",""http://en-gb.facebook.com/odette.dequitojavier http://www.en-gb.facebook.com/odette.dequitojavier https://en-gb.facebook.com/odette.dequitojavier https://www.en-gb.facebook.com/odette.dequitojavier"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:41.404Z"""
625;id-id.Facebook.com /odette.odette.526875;http://id-id.facebook.com/odette.odette.526875 http://www.id-id.facebook.com/odette.odette.526875 https://id-id.facebook.com/odette.odette.526875 https://www.id-id.facebook.com/odette.odette.526875;1;1;0;DISCOVERED;2019-11-21T16:00:41.404Z;"625,""id-id.Facebook.com /odette.odette.526875"",""http://id-id.facebook.com/odette.odette.526875 http://www.id-id.facebook.com/odette.odette.526875 https://id-id.facebook.com/odette.odette.526875 https://www.id-id.facebook.com/odette.odette.526875"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:41.404Z"""
626;fr-fr.Facebook.com /odette.odette.9809;http://fr-fr.facebook.com/odette.odette.9809 http://www.fr-fr.facebook.com/odette.odette.9809 https://fr-fr.facebook.com/odette.odette.9809 https://www.fr-fr.facebook.com/odette.odette.9809;1;1;0;DISCOVERED;2019-11-21T16:00:41.404Z;"626,""fr-fr.Facebook.com /odette.odette.9809"",""http://fr-fr.facebook.com/odette.odette.9809 http://www.fr-fr.facebook.com/odette.odette.9809 https://fr-fr.facebook.com/odette.odette.9809 https://www.fr-fr.facebook.com/odette.odette.9809"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:41.404Z"""
628;fr-fr.Facebook.com /odette.odette.5070;http://fr-fr.facebook.com/odette.odette.5070 http://www.fr-fr.facebook.com/odette.odette.5070 https://fr-fr.facebook.com/odette.odette.5070 https://www.fr-fr.facebook.com/odette.odette.5070;1;1;0;DISCOVERED;2019-11-21T16:00:41.405Z;"628,""fr-fr.Facebook.com /odette.odette.5070"",""http://fr-fr.facebook.com/odette.odette.5070 http://www.fr-fr.facebook.com/odette.odette.5070 https://fr-fr.facebook.com/odette.odette.5070 https://www.fr-fr.facebook.com/odette.odette.5070"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:41.405Z"""
634;id-id.Facebook.com /odette.odette.94617;http://id-id.facebook.com/odette.odette.94617 http://www.id-id.facebook.com/odette.odette.94617 https://id-id.facebook.com/odette.odette.94617 https://www.id-id.facebook.com/odette.odette.94617;1;1;0;DISCOVERED;2019-11-21T16:00:41.405Z;"634,""id-id.Facebook.com /odette.odette.94617"",""http://id-id.facebook.com/odette.odette.94617 http://www.id-id.facebook.com/odette.odette.94617 https://id-id.facebook.com/odette.odette.94617 https://www.id-id.facebook.com/odette.odette.94617"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:41.405Z"""
644;Facebook.com /cabello-rizado-49136268268;http://facebook.com/cabello-rizado-49136268268 http://www.facebook.com/cabello-rizado-49136268268 https://facebook.com/cabello-rizado-49136268268 https://www.facebook.com/cabello-rizado-49136268268;1;2;0;DISCOVERED;2019-11-21T16:00:54.456Z;"644,""Facebook.com /cabello-rizado-49136268268"",""http://facebook.com/cabello-rizado-49136268268 http://www.facebook.com/cabello-rizado-49136268268 https://facebook.com/cabello-rizado-49136268268 https://www.facebook.com/cabello-rizado-49136268268"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:00:54.456Z"""
664;Facebook.com /ConvocatoriasFeministas;http://facebook.com/ConvocatoriasFeministas http://www.facebook.com/ConvocatoriasFeministas https://facebook.com/ConvocatoriasFeministas https://www.facebook.com/ConvocatoriasFeministas;1;1;0;DISCOVERED;2019-11-21T16:00:54.458Z;"664,""Facebook.com /ConvocatoriasFeministas"",""http://facebook.com/ConvocatoriasFeministas http://www.facebook.com/ConvocatoriasFeministas https://facebook.com/ConvocatoriasFeministas https://www.facebook.com/ConvocatoriasFeministas"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:00:54.458Z"""
715;Facebook.com /Centro-Damasha-114107963308827;http://facebook.com/Centro-Damasha-114107963308827 http://www.facebook.com/Centro-Damasha-114107963308827 https://facebook.com/Centro-Damasha-114107963308827 https://www.facebook.com/Centro-Damasha-114107963308827;1;1;0;DISCOVERED;2019-11-21T16:01:11.685Z;"715,""Facebook.com /Centro-Damasha-114107963308827"",""http://facebook.com/Centro-Damasha-114107963308827 http://www.facebook.com/Centro-Damasha-114107963308827 https://facebook.com/Centro-Damasha-114107963308827 https://www.facebook.com/Centro-Damasha-114107963308827"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:01:11.685Z"""
899;Facebook.com /festivalunionhiphopecuador;http://facebook.com/festivalunionhiphopecuador http://www.facebook.com/festivalunionhiphopecuador https://facebook.com/festivalunionhiphopecuador https://www.facebook.com/festivalunionhiphopecuador;1;1;0;DISCOVERED;2019-11-21T16:03:41.700Z;"899,""Facebook.com /festivalunionhiphopecuador"",""http://facebook.com/festivalunionhiphopecuador http://www.facebook.com/festivalunionhiphopecuador https://facebook.com/festivalunionhiphopecuador https://www.facebook.com/festivalunionhiphopecuador"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:03:41.700Z"""
1087;Lescat.org;http://lescat.org http://www.lescat.org https://lescat.org https://www.lescat.org;1;1;0;DISCOVERED;2019-11-21T16:05:29.992Z;"1087,""Lescat.org"",""http://lescat.org http://www.lescat.org https://lescat.org https://www.lescat.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:29.992Z"""
1089;Mlive.com;http://mlive.com http://www.mlive.com https://mlive.com https://www.mlive.com;1;1;0;DISCOVERED;2019-11-21T16:05:32.512Z;"1089,""Mlive.com"",""http://mlive.com http://www.mlive.com https://mlive.com https://www.mlive.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:32.512Z"""
1090;Gentedigital.es;http://gentedigital.es http://www.gentedigital.es https://gentedigital.es https://www.gentedigital.es;1;1;0;DISCOVERED;2019-11-21T16:05:34.060Z;"1090,""Gentedigital.es"",""http://gentedigital.es http://www.gentedigital.es https://gentedigital.es https://www.gentedigital.es"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:34.060Z"""
1091;Findarticles.com;http://findarticles.com http://www.findarticles.com https://findarticles.com https://www.findarticles.com;2;2;0;DISCOVERED;2019-11-21T16:05:34.061Z;"1091,""Findarticles.com"",""http://findarticles.com http://www.findarticles.com https://findarticles.com https://www.findarticles.com"",""2"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:34.061Z"""
1092;Pitt.edu;http://pitt.edu http://www.pitt.edu https://pitt.edu https://www.pitt.edu;2;9;0;DISCOVERED;2019-11-21T16:05:35.916Z;"1092,""Pitt.edu"",""http://pitt.edu http://www.pitt.edu https://pitt.edu https://www.pitt.edu"",""2"",""9"",""0"",""DISCOVERED"",""2019-11-21T16:05:35.916Z"""
1093;Cubasection.org;http://cubasection.org http://www.cubasection.org https://cubasection.org https://www.cubasection.org;1;2;0;DISCOVERED;2019-11-21T16:05:35.916Z;"1093,""Cubasection.org"",""http://cubasection.org http://www.cubasection.org https://cubasection.org https://www.cubasection.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:35.916Z"""
1094;Cubana.cu;http://cubana.cu http://www.cubana.cu https://cubana.cu https://www.cubana.cu;1;1;0;DISCOVERED;2019-11-21T16:05:35.917Z;"1094,""Cubana.cu"",""http://cubana.cu http://www.cubana.cu https://cubana.cu https://www.cubana.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:35.917Z"""
1095;Cubadiplomatica.cu;http://cubadiplomatica.cu http://www.cubadiplomatica.cu https://cubadiplomatica.cu https://www.cubadiplomatica.cu;2;2;0;DISCOVERED;2019-11-21T16:05:38.922Z;"1095,""Cubadiplomatica.cu"",""http://cubadiplomatica.cu http://www.cubadiplomatica.cu https://cubadiplomatica.cu https://www.cubadiplomatica.cu"",""2"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:38.922Z"""
1096;transcuba.Wordpress.com;http://transcuba.wordpress.com http://www.transcuba.wordpress.com https://transcuba.wordpress.com https://www.transcuba.wordpress.com;2;1;0;DISCOVERED;2019-11-21T16:05:38.922Z;"1096,""transcuba.Wordpress.com"",""http://transcuba.wordpress.com http://www.transcuba.wordpress.com https://transcuba.wordpress.com https://www.transcuba.wordpress.com"",""2"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:38.922Z"""
1097;Avantel.net;http://avantel.net http://www.avantel.net https://avantel.net https://www.avantel.net;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1097,""Avantel.net"",""http://avantel.net http://www.avantel.net https://avantel.net https://www.avantel.net"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1098;Josemarti.cu;http://josemarti.cu http://www.josemarti.cu https://josemarti.cu https://www.josemarti.cu;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1098,""Josemarti.cu"",""http://josemarti.cu http://www.josemarti.cu https://josemarti.cu https://www.josemarti.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1099;Google.es;http://google.es http://www.google.es https://google.es https://www.google.es;2;4;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1099,""Google.es"",""http://google.es http://www.google.es https://google.es https://www.google.es"",""2"",""4"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1100;Marxists.org;http://marxists.org http://www.marxists.org https://marxists.org https://www.marxists.org;1;2;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1100,""Marxists.org"",""http://marxists.org http://www.marxists.org https://marxists.org https://www.marxists.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1101;Habanaenlinea.cu;http://habanaenlinea.cu http://www.habanaenlinea.cu https://habanaenlinea.cu https://www.habanaenlinea.cu;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1101,""Habanaenlinea.cu"",""http://habanaenlinea.cu http://www.habanaenlinea.cu https://habanaenlinea.cu https://www.habanaenlinea.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1102;Elian.cu;http://elian.cu http://www.elian.cu https://elian.cu https://www.elian.cu;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1102,""Elian.cu"",""http://elian.cu http://www.elian.cu https://elian.cu https://www.elian.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1103;Terra.com.br;http://terra.com.br http://www.terra.com.br https://terra.com.br https://www.terra.com.br;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1103,""Terra.com.br"",""http://terra.com.br http://www.terra.com.br https://terra.com.br https://www.terra.com.br"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1104;Familyguest.com;http://familyguest.com http://www.familyguest.com https://familyguest.com https://www.familyguest.com;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1104,""Familyguest.com"",""http://familyguest.com http://www.familyguest.com https://familyguest.com https://www.familyguest.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1105;Boxsociety.com;http://boxsociety.com http://www.boxsociety.com https://boxsociety.com https://www.boxsociety.com;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1105,""Boxsociety.com"",""http://boxsociety.com http://www.boxsociety.com https://boxsociety.com https://www.boxsociety.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1106;Copaair.com;http://copaair.com http://www.copaair.com https://copaair.com https://www.copaair.com;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1106,""Copaair.com"",""http://copaair.com http://www.copaair.com https://copaair.com https://www.copaair.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1107;Quedeletras.com;http://quedeletras.com http://www.quedeletras.com https://quedeletras.com https://www.quedeletras.com;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1107,""Quedeletras.com"",""http://quedeletras.com http://www.quedeletras.com https://quedeletras.com https://www.quedeletras.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1108;Locoporletras.com;http://locoporletras.com http://www.locoporletras.com https://locoporletras.com https://www.locoporletras.com;1;1;0;DISCOVERED;2019-11-21T16:05:47.861Z;"1108,""Locoporletras.com"",""http://locoporletras.com http://www.locoporletras.com https://locoporletras.com https://www.locoporletras.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:47.861Z"""
1109;Soycubano.com;http://soycubano.com http://www.soycubano.com https://soycubano.com https://www.soycubano.com;1;1;0;DISCOVERED;2019-11-21T16:05:57.281Z;"1109,""Soycubano.com"",""http://soycubano.com http://www.soycubano.com https://soycubano.com https://www.soycubano.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:57.281Z"""
1110;Academiasexologia.org;http://academiasexologia.org http://www.academiasexologia.org https://academiasexologia.org https://www.academiasexologia.org;1;1;0;DISCOVERED;2019-11-21T16:05:58.894Z;"1110,""Academiasexologia.org"",""http://academiasexologia.org http://www.academiasexologia.org https://academiasexologia.org https://www.academiasexologia.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:05:58.894Z"""
1111;Mangasverdes.es;http://mangasverdes.es http://www.mangasverdes.es https://mangasverdes.es https://www.mangasverdes.es;1;2;0;DISCOVERED;2019-11-21T16:05:58.894Z;"1111,""Mangasverdes.es"",""http://mangasverdes.es http://www.mangasverdes.es https://mangasverdes.es https://www.mangasverdes.es"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:05:58.894Z"""
